subAccountNumber,customerReference,businessName,propertyName,propertyNumber,outletTelephoneNumber,businessTypeDescription,faxNumber,email,customerWebSite,password,venueId,contactTitle,contactForename,contactSurname,contactPosition,contactTelephoneNumber,contactMobileNumber,contactEmailAddress,newContactId,updatedContactTitle,updatedContactForename,updatedContactSurname,updatedContactPosition,updatedContactTelephoneNumber,updatedContactMobileNumber,updatedContactEmailAddress,numberContacts,numberAgreements,updatedOutletTelephoneNumber,updatedBusinessName
100013000640,42439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000641,90352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000642,26760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000643,107530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000644,69469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000653,200557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000654,45721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000655,74101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000656,7595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000657,43974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000658,19062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000659,177725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000660,200662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000661,116866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000662,207926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000663,67679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000664,88293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000665,22012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000666,149039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000667,58386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000668,141798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000669,170275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000670,200522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000671,204137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000672,198773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000673,181374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000674,159280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000675,181765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000676,50946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000677,76260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000678,55166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000679,165247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000680,199516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000681,198994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000682,55760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000683,178705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000688,118087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000689,64211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000690,176834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000691,43990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000692,15849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000693,59447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000694,200301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013000695,61417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
