subAccountNumber,customerReference,businessName,propertyName,propertyNumber,outletTelephoneNumber,businessTypeDescription,faxNumber,email,customerWebSite,password,venueId,contactTitle,contactForename,contactSurname,contactPosition,contactTelephoneNumber,contactMobileNumber,contactEmailAddress,newContactId,updatedContactTitle,updatedContactForename,updatedContactSurname,updatedContactPosition,updatedContactTelephoneNumber,updatedContactMobileNumber,updatedContactEmailAddress,numberContacts,numberAgreements,updatedOutletTelephoneNumber,updatedBusinessName
186367300388,,Darrington Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100011700075,,Roebuck Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300799,,BEAR HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300815,,Caledonian Hotel ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367301080,,SWAN HOTEL ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300926,,BREWMASTER ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300921,,COACH & HORSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300922,,BLUE POST ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300120,,GRESWOLDE ARMS HOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100011701358,,Prince of Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300402,,KISS ME HARDY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300148,,Heathley Park ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300134,,SQUIRE YORKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300692,,PLUMBERS ARMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300243,,HARE & HOUNDS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300686,,SUSSEX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300701,,CAMDEN HEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300377,,OLD FARMHOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300133,,GRAPES ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300439,,TATTERSALLS TAVERN ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300676,,MALTHOUSE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300159,,HORSE & JOCKEY ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300273,,NEW TARDEBIGGE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186367300252,,COCKED HAT ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
