subAccountNumber,customerReference,businessName,propertyName,propertyNumber,outletTelephoneNumber,businessTypeDescription,faxNumber,email,customerWebSite,password,venueId,contactTitle,contactForename,contactSurname,contactPosition,contactTelephoneNumber,contactMobileNumber,contactEmailAddress,newContactId,updatedContactTitle,updatedContactForename,updatedContactSurname,updatedContactPosition,updatedContactTelephoneNumber,updatedContactMobileNumber,updatedContactEmailAddress,numberContacts,numberAgreements,updatedOutletTelephoneNumber,updatedBusinessName
100016801202,,The Forty Foot - Dun Laoghaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800992,,The Shrewsbury Hotel - Shrewsbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800991,,The Kings Highway - Hotel - Inverness,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800990,,The Golden Acorn - Hotel - Glenrothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016801002,,The Romany Rye (Hotel) - Dereham,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016801003,,The Kings Head Hotel - Monmouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016801004,,Castle Hotel (Rooms) - Ruthin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016801005,,Portland Hotel (Rooms) - Chesterfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016801006,,The Queens Hotel (Rooms) - Newport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016801007,,The Royal Hop Pole Hotel - Tewkesbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016801008,,The Duke Of Wellington Hotel - Minehead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016801009,,The George Hotel (Rooms) - Bewdley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016801010,,The Three Tuns Hotel - Thirsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016801011,,Foley Arms Hotel Rooms - Malvern,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016801012,,The Brocket Arms Hotel - Wigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016801013,,Kings Head Hotel - Salisbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016801014,,The Unicorn Hotel (Rooms) - Ripon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016801170,,Jolly'S Hotel (6919) - Dundee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016801171,,The Queen Hotel - Aldershot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016801230,,Crown Hotel - Worcester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800993,,Dhl Daventry - Canteen - Daventry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800575,,Briar Rose - Birmingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800945,,The Bridge House - Belfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800576,,Spirit Merchant - Newtownards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800577,,Tuesday Bell - Lisburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800578,,Central Bar - Carrickfergus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800580,,The Diamond - Londonderry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800581,,The Ice Wharf - Derry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800583,,Y Leuan Ap Lago - Aberdare,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800584,,The Spon Gate - Coventry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800868,,Red Lion (M8425) - Petersfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800867,,Cricketers - Ipswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800587,,Wetherspoons - Gateshead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800588,,The Rocket - Wandsworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800866,,Post & Telegraph - Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800589,,The Jug & Jester - Leamingston Spa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800936,,The Newyearfield - Livingston,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800946,,Camperdown Place - Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800590,,The Dukes Head - Leominster,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800591,,The White House - Leicester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800939,,The Five Swans - Newcastle Upon Tyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800943,,The Red Lion  - Bedlington,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800592,,The Romany Rye - East Dereham,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800941,,The Weeping Ash - St Neots,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016800865,,The Hatchet - Newbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,
