subAccountNumber,customerReference,businessName,propertyName,propertyNumber,outletTelephoneNumber,businessTypeDescription,faxNumber,email,customerWebSite,password,venueId,contactTitle,contactForename,contactSurname,contactPosition,contactTelephoneNumber,contactMobileNumber,contactEmailAddress,newContactId,updatedContactTitle,updatedContactForename,updatedContactSurname,updatedContactPosition,updatedContactTelephoneNumber,updatedContactMobileNumber,updatedContactEmailAddress,numberContacts,numberAgreements,updatedOutletTelephoneNumber,updatedBusinessName
100015300004,,,,,,01214149980,,BristolPear.Birmingham@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300005,,,,,,01162549356,,Loadeddog.Leicester@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300006,,,,,,02920711824,,RailwayHotel.Penarth@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300007,,,,,,01912602099,,BlackGarter.Newcastle@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300008,,,,,,01179892471,,TheCiderPress.Bristol@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300009,,,,,,02920763601,,ChurchInn.Cardiff@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300010,,,,,,01642675798,,RoyalOak.Stockton@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300011,,,,,,01509234194,,Phantom.Loughborough@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300012,,,,,,02920513910,,crosskeys.dinaspowis@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300014,,,,,,01642210414,,TheSouthfield.Middlesbrough@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300015,,,,,,01382349970,,NetherInn.Dundee@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300018,,,,,,02084661721,,TheHopandRye.Bromley@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300019,,,,,,02476221465,,Aardvark.Coventry@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300020,,,,,,01912602984,,ThreeBullsHeads.Newcastle@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300024,,,,,,02087734537,,Star.Wallington@stonegatepubs.com ,,,,,,,,,,,,,,,,,,,,,,
100015300025,,,,,,01332253711,,Friary.Derby@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300027,,,,,,01516086201,,HalfwayHouse.Prenton@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300028,,,,,,02076809962,,Dukeofsomerset.London@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300029,,,,,,01217485817,,FarthingsCastle.Birmingham@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300030,,,,,,01904656202,,Keystones.York@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300031,,,,,,02086442479,,Ganderinn.Sutton@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300032,,,,,,01902795761,,RoyalLondon.Wolverhampton@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300033,,,,,,02920885127,,KingsArms.Caerphilly@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300034,,,,,,01709835239,,Park.Rotherham@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300035,,,,,,01253895598,,Bull.Poulton@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300036,,,,,,01189354103,,SevenRedRoses.Reading@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300037,,,,,,01482498951,,TheHaworth.Hull@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300038,,,,,,01902731757,,TheLancaster.Wednesfield@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300039,,,,,,01709838929,,Stag.Rotherham@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300040,,,,,,01202589167,,Inferno.Bournemouth@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300041,,,,,,01772201397,,Adelphi.Preston@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300043,,,,,,01642817302,,Endeavor.Middlesborough@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300044,,,,,,01293782579,,Foresters.Horley@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300045,,,,,,01642825057,,ClevelandHotel.Middlesbrough@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300046,,,,,,01543509450,,RoyalOak.Cannock@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300047,,,,,,01355581041,,Hudsons.Eastkilbride@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300048,,,,,,01865725299,,CityArms.Oxford@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300049,,,,,,01204469510,,Missoula.Middlebrook@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300050,,,,,,01332541174,,Woodlands.Derby@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300051,,,,,,02083493691,,TheJoiners.Finchley@stonegatepubs.com ,,,,,,,,,,,,,,,,,,,,,,
100015300053,,,,,,01132440794,,Library.Leeds@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300054,,,,,,02920666167,,MackintoshHotel.Cardiff@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300055,,,,,,01132745597,,Hydepark.Leeds@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300056,,,,,,01752825090,,Roundabout.Plymouth@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300057,,,,,,01142525781,,Cavendish.Sheffield@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300059,,,,,,01517269119,,Alberthotel.Liverpool@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300060,,,,,,02082691411,,TheLostHour@stonegatepubs.com ,,,,,,,,,,,,,,,,,,,,,,
100015300061,,,,,,01512569172,,Farmers.Liverpool@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300062,,,,,,02920232608,,TheGassys.Cardiff@Stonegatepubs.com  ,,,,,,,,,,,,,,,,,,,,,,
100015300063,,,,,,01782625615,,Goldenlion.Newcastleunderlyme@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300064,,,,,,01517076485,,Flute.Liverpool@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300068,,,,,,01642766263,,Beckfields.Stockton@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300069,,,,,,01224585364,,Foundry.Aberdeen@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300070,,,,,,01224826791,,BlackDog.Aberdeen@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300072,,,,,,02082239911,,LordPalmerston.Walthamstow@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300074,,,,,,01902734824,,RedLion.Wednesfield@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300075,,,,,,01415594331,,Ark.Glasgow@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300076,,,,,,02083353746,,NorthEnd.WorcesterPark@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300077,,,,,,01516445724,,Sportsmans.Birkenhead@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300078,,,,,,01915225682,,BoardInn.EastHerrington@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300079,,,,,,01702512819,,Oakwood.Leighonsea@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300080,,,,,,02077021628,,CheshireCheese.London@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300081,,,,,,01612759164,,Footage.Manchester@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300082,,,,,,01217882869,,WhiteHart.TileCross@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300083,,,,,,01416373284,,OldSmiddyInn.Cathcart@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300086,,,,,,01133912658,,Drydock.Leeds@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300087,,,,,,01213507836,,Swan.Erdington@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300088,,,,,,01227812850,,PennyTheatre.Canterbury@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300089,,,,,,01484515084,,Crown.Huddersfield@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300091,,,,,,01473288005,,Plough.Ipswich@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300092,,,,,,01512213901,,OldSwan.Liverpool@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300093,,,,,,02073851643,,Goose.Fulham@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300094,,,,,,01142798018,,Beehive.Sheffield@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300095,,,,,,01213568124,,TennisCourt.PerryBarr@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300096,,,,,,01422353620,,PlummetLine.Halifax@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300098,,,,,,01482626251,,MarquisOfGranby.Hessle@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300099,,,,,,01179458891,,TheBirkettTap.Bristol@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300100,,,,,,01923244307,,MolloysReflex.Watford@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300104,,,,,,01322335216,,RedBarn.Barnehurst@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300105,,,,,,01204384544,,ElephantandCastle.Bolton@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300107,,,,,,01914187843,,WashingtonArms.Washington@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300108,,,,,,01912603035,,OldGeorge.Newcastle@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300109,,,,,,01224495318,,Bobbin.Aberdeen@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300111,,,,,,01482713981,,Saltshouse.Hull@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300112,,,,,,01179292490,,WhiteHarte.Bristol@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300113,,,,,,01252330776,,TheGeorge.Aldershot@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300114,,,,,,01612731471,,TheFlourandFlagon.Manchester@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300115,,,,,,01224619920,,Triplekirks.Aberdeen@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300116,,,,,,01482832951,,Suttonfields.Hull@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300117,,,,,,01224682645,,Murdos.Aberdeen@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300119,,,,,,01162044911,,SoarPoint.Leicester@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300120,,,,,,01709739240,,ThreeHorseShoes.Wickersley@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300121,,,,,,01413527971,,Hall.Glasgow@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300122,,,,,,01213590044,,GostaGreen.Birmingham@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300123,,,,,,01484511698,,Warehouse.Huddersfield@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300124,,,,,,01132757494,,RoyalPark.Leeds@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300125,,,,,,01213587145,,ScottArms.Birmingham@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300126,,,,,,01517027911,,HopeandAnchor.Liverpool@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300127,,,,,,01617637572,,Earlof.Derby@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300128,,,,,,02476520387,,Phoenix.Coventry@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300131,,,,,,01159503978,,HornInHand.Nottingham@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300132,,,,,,01517344641,,Brookhouse.Liverpool@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300135,,,,,,01189519001,,PavlovsDog.Reading@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300137,,,,,,01253767827,,Saddle.Blackpool@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300139,,,,,,01253408692,,Manchester.Blackpool@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
100015300142,,,,,,01213514289,,TheOak.SuttonColdfield@stonegatepubs.com,,,,,,,,,,,,,,,,,,,,,,
