subAccountNumber,customerReference,businessName,propertyName,propertyNumber,outletTelephoneNumber,businessTypeDescription,faxNumber,email,customerWebSite,password,venueId,contactTitle,contactForename,contactSurname,contactPosition,contactTelephoneNumber,contactMobileNumber,contactEmailAddress,newContactId,updatedContactTitle,updatedContactForename,updatedContactSurname,updatedContactPosition,updatedContactTelephoneNumber,updatedContactMobileNumber,updatedContactEmailAddress,numberContacts,numberAgreements,updatedOutletTelephoneNumber,updatedBusinessName
181213600004,,Shop 313 - Piccadilly 81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600005,,Shop 250 - Great Eastern Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600006,,Shop 52 - Hammersmith King Street 8 - 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600007,,Shop 215 - Bankside,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600008,,Shop 213 - Cheshire Oaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600009,,Shop 236 - Cambridge Market Street ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600010,,Closed - Sicilian Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600011,,Shop 181 - Birmingham Selfridges,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600012,,Shop 123 - Fleet Street 143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600013,,Shop 146 - Canary Wharf Jubilee Place,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600014,,Shop 216 - Gresham Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600015,,Shop 61 - Soho ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600016,,Shop 134 - York Parliament Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600017,,Closed - Manchester Piccadilly Gardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600018,,Shop 179 - Paternoster Square,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600019,,Shop 222 - Manchester Spinningfields,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600020,,Shop 217 - King William Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600021,,Shop 244 - Borough High Street 51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600022,,Shop 112 - Ropemaker Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600023,,Shop 73 - Aldgate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600024,,Shop 352 - City Road 161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600025,,Shop 176 - Leeds Lands Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600026,,Closed - Croydon North End,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600027,,Shop 231 - Lombard Street14-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600028,,Shop 75 - Broadgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600029,,Shop 246 - Aldermanbury Square,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600030,,Shop 245 - Wilton Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600031,,Shop 151 - Cavendish Square,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600032,,Shop 113 - Edinburgh Shandwick Place,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600033,,Shop 49 - Canary Wharf Cabot Place ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600034,,Shop 149 - Kingston Eden Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600035,,Shop 13 - St Martins Lane ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600036,,Shop 13 - St Martins Lane ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600037,,Shop 193 - Cardiff Bridge Street Arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600038,,Shop 238 - Coleman Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600039,,Shop 247 - Liverpool Derby Square,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600040,,Shop 197 - Aldersgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600041,,Shop 87 - Ludgate Hill ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600042,,Shop 241 - Great Peter Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600043,,Shop 214 - Gloucester Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600044,,Shop 30 - Oxford Cornmarket 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600045,,Shop 200 - Croydon George Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600046,,Shop 226 - Hammersmith Broadway,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600047,,Shop 74 - Broadwick Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600048,,Shop 33 - Baker Street 120 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600049,,Closed - Shop 69 - Bicester Village,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600050,,Shop 171 - Guildford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600051,,Shop 55 - Strand 421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600052,,Shop 209 - Camden High St 261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600053,,Shop 199 - High Holborn 125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600054,,Shop 54 - Kensington Arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600055,,Shop 224 - Victoria Street 173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600056,,Shop 160 - St John Street 3-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600057,,Shop 242 - Holborn Circus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600058,,Shop 234 - Fenchurch Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600059,,Shop 145 - Trafalgar Square,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181213600060,,Shop 65 - Bluewater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
