subAccountNumber,customerReference,businessName,propertyName,propertyNumber,outletTelephoneNumber,businessTypeDescription,faxNumber,email,customerWebSite,password,venueId,contactTitle,contactForename,contactSurname,contactPosition,contactTelephoneNumber,contactMobileNumber,contactEmailAddress,newContactId,updatedContactTitle,updatedContactForename,updatedContactSurname,updatedContactPosition,updatedContactTelephoneNumber,updatedContactMobileNumber,updatedContactEmailAddress,numberContacts,numberAgreements,updatedOutletTelephoneNumber,updatedBusinessName
181144600373,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600384,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600299,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600407,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600412,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600171,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600441,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600182,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600183,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600179,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600240,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600073,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600355,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600110,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600241,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600365,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600078,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600257,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600440,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600161,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600454,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600253,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600332,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600500,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600206,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600027,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600349,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600031,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600191,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600018,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600461,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600223,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600214,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600215,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600134,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600319,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600217,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600115,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600012,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600014,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600137,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600015,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600283,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600016,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600483,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600127,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600288,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600119,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600095,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600309,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600334,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600339,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600096,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600177,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600178,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600188,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600193,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600194,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600083,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600195,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600463,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600326,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600305,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600114,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600472,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600107,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600116,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600102,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600122,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600125,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600308,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600449,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600451,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600091,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600304,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600333,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600380,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600495,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600506,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600507,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600156,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600164,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600168,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600205,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600434,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600180,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600187,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600190,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600025,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600269,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600209,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600019,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600020,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600112,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600228,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600366,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600024,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600293,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600136,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600348,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600047,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600056,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600291,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600237,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600467,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600048,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600329,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600101,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600318,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600282,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600447,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600356,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600059,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600050,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600093,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600478,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600088,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600070,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600389,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600452,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600477,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600248,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600476,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600266,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600362,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600268,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600054,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600069,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600286,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600419,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600481,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600403,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600028,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600331,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
181144600166,,,,,,Coffee Chain,,,,,,,,,,,,,,,,,,,,,,,,
