subAccountNumber,customerReference,businessName,propertyName,propertyNumber,outletTelephoneNumber,businessTypeDescription,faxNumber,email,customerWebSite,password,venueId,contactTitle,contactForename,contactSurname,contactPosition,contactTelephoneNumber,contactMobileNumber,contactEmailAddress,newContactId,updatedContactTitle,updatedContactForename,updatedContactSurname,updatedContactPosition,updatedContactTelephoneNumber,updatedContactMobileNumber,updatedContactEmailAddress,numberContacts,numberAgreements,updatedOutletTelephoneNumber,updatedBusinessName
100054600347,1360,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600381,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600362,1218,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600377,1101,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600430,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600393,1343,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600337,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600423,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600354,1335,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600396,1402,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600410,1395,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600413,1304,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600405,1255,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600353,1143,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600398,1379,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600376,1405,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600365,1394,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600378,1303,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600406,1168,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600374,1160,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600400,1110,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600411,1151,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600373,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600427,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600340,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600352,1410,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600420,1398,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600357,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600412,1264,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600367,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600355,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600380,1166,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600360,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600392,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600371,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600388,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600359,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600384,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600341,1108,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600361,1306,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600429,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600408,1155,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600418,1407,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600387,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600417,1256,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600422,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600339,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600421,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600336,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600338,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600426,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600425,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600401,1141,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600342,1331,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600366,1196,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600390,,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600409,1185,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100054600395,1140,Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,
