subAccountNumber,customerReference,businessName,propertyName,propertyNumber,outletTelephoneNumber,businessTypeDescription,faxNumber,email,customerWebSite,password,venueId,contactTitle,contactForename,contactSurname,contactPosition,contactTelephoneNumber,contactMobileNumber,contactEmailAddress,newContactId,updatedContactTitle,updatedContactForename,updatedContactSurname,updatedContactPosition,updatedContactTelephoneNumber,updatedContactMobileNumber,updatedContactEmailAddress,numberContacts,numberAgreements,updatedOutletTelephoneNumber,updatedBusinessName
181144600714,655,Caffe Nero - Dunfermline - 655,,,01383 624 765,,01383 621 346,,,,2063530,,,,,,,,,,,,,,,,,,,
181144600717,653,Caffe Nero - Heathrow T3 Pier 6 - 653,,,020 8564 9460,,020 8564 9705,,,,2063611,,,,,,,,,,,,,,,,,,,
181144600716,652,Caffe Nero - Heathrow T3 Pier 5 - 652,,,020 8897 2161,,020 8759 6596,,,,2063605,,,,,,,,,,,,,,,,,,,
181144600715,651,Caffe Nero - Solihull Mell Square - 651,,,0121 709 3861,,0121 704 2503,,,,2063531,,,,,,,,,,,,,,,,,,,
181144600710,649,Caffe Nero - Bristol The Galleries - 649,,,01159417279,,1159507138,,,,2062903,,,,,,,,,,,,,,,,,,,
181144600708,648,Caffe Nero - Belfast Royal Avenue - 648,,,01179221335,,1179221666,,,,2062678,,,,,,,,,,,,,,,,,,,
181144600707,647,Caffe Nero - Glasgow Great Western Road - 647,,,028 9043 4301,,028 9031 5427,,,,2062265,,,,,,,,,,,,,,,,,,,
181144600705,646,Caffe Nero - Salford Riverside - 646 ,,,0141 357 2790,,0141 334 2404,,,,2062260,,,,,,,,,,,,,,,,,,,
181144600706,645,Caffe Nero - Lincoln St - 645,,,0161 819 1544,,0161 832 4627,,,,2062263,,,,,,,,,,,,,,,,,,,
181144600709,644,Caffe Nero - Dublin South Street - 644,,,01522 528 123,,01522 524 476,,,,2063274,,,,,,,,,,,,,,,,,,,
181144600701,643,Caffe Nero - Chipping Norton - 643,,,035317079868,,35316708831,,,,2061791,,,,,,,,,,,,,,,,,,,
181144600702,642,Caffe Nero - Leeds University - 642,,,01608 644 929,,01608 644 653,,,,2061792,,,,,,,,,,,,,,,,,,,
181144600703,641,Caffe Nero - Dublin Hatch Street - 641,,,0113 241 6999,,0113 245 9866,,,,2061955,,,,,,,,,,,,,,,,,,,
181144600700,640,Caffe Nero - Harrow on the Hill NE - 640     ,,,035314788940,,35314788954,,,,2061560,,,,,,,,,,,,,,,,,,,
181144600704,639,Caffe Nero - Russell Square - 639,,,020 8515 8141,,020 8861 1020,,,,2061980,,,,,,,,,,,,,,,,,,,
181144600694,638,Caffe Nero - Inverness - 638,,,020 7580 9695,,020 7580 5632,,,,2061137,,,,,,,,,,,,,,,,,,,
181144600695,637,Caffe Nero - Charing Cross Road - 637,,,01463240363,,1463221926,,,,2061141,,,,,,,,,,,,,,,,,,,
181144600681,636,Caffe Nero - Leeds Trinity - 636,,,02072870971,,2072872371,,,,2059469,,,,,,,,,,,,,,,,,,,
181144600665,634,Caffe Nero - Surbiton Express Kiosk - 634,,,0113 245 7131,,0113 245 6924,,,,2059323,,,,,,,,,,,,,,,,,,,
181144600663,633,Caffe Nero - Newry The Quays - 633,,,028 3025 1706,,028 3083 3805,,,,2059248,,,,,,,,,,,,,,,,,,,
181144600684,632,Caffe Nero - Newcastle Eldon Square - 632,,,0191 261 2775,,0191 222 0412,,,,2060127,,,,,,,,,,,,,,,,,,,
181144600662,631,Caffe Nero - Edinburgh Fort Kinnaird - 631,,,0131 657 4667,,0131 669 4963,,,,2059245,,,,,,,,,,,,,,,,,,,
181144600664,630,Caffe Nero - Heathrow T3 Landside - 630,,,020 8759 3970,,020 8897 9734,,,,2059322,,,,,,,,,,,,,,,,,,,
181144600693,629,Caffe Nero - Dublin Excise Walk - 629,,,035317919733,,,,,,2061066,,,,,,,,,,,,,,,,,,,
181144600659,628,Caffe Nero - Heathrow T3 Airside - 628,,,020 8897 3259,,020 8897 1564,,,,2058960,,,,,,,,,,,,,,,,,,,
181144600645,627,Caffe Nero - Torquay Union Street - 627,,,01803 389065,,01803 298083,,,,2058598,,,,,,,,,,,,,,,,,,,
181144600654,626,Caffe Nero - Oxford Headington - 626,,,01865 760068,,01865 750265,,,,2058789,,,,,,,,,,,,,,,,,,,
181144600629,625,Caffe Nero - Finchley Road - 625,,,020 7372 0236,,020 7372 7289,,,,2058756,,,,,,,,,,,,,,,,,,,
181144600644,624,Caffe Nero - Dublin Donnybrook - 624,,,035312187824,,35312187825,,,,2059070,,,,,,,,,,,,,,,,,,,
181144600630,623,Caffe Nero - Thirsk - 623,,,01845 574549,,01845 574083,,,,2058827,,,,,,,,,,,,,,,,,,,
181144600605,622,Caffe Nero - Heathrow T5 Arrivals - 622,,,020 8283 8302,,020 8283 8303,,,,2057924,,,,,,,,,,,,,,,,,,,
181144600603,621,Caffe Nero - Islington - 621,,,020 7354 8403,,020 7354 2972,,,,2057645,,,,,,,,,,,,,,,,,,,
181144600581,620,Caffe Nero - Leeds Merrion Centre - 620,,,0113 243 0963,,0113 245 1726,,,,2057303,,,,,,,,,,,,,,,,,,,
181144600602,619,Caffe Nero - Holborn Proctor House - 619,,,020 7404 6491,,020 7242 2143,,,,2057784,,,,,,,,,,,,,,,,,,,
181144600578,618,Caffe Nero - Newport Retail Park - 618,,,01633 281 727,,01633 290 542,,,,2057094,,,,,,,,,,,,,,,,,,,
181144600580,617,Caffe Nero - Liverpool Lord Street - 617,,,0151 709 9457,,0151 708 6867,,,,2057096,,,,,,,,,,,,,,,,,,,
181144600579,616,Caffe Nero - St Albans - 616,,,01727 899392,,01727 857590,,,,2057095,,,,,,,,,,,,,,,,,,,
181144600575,615,Caffe Nero - Wakefield Trinity Walk - 615,,,01924371346,,1924372390,,,,2056731,,,,,,,,,,,,,,,,,,,
181144600576,614,Caffe Nero - Newcastle Central Station - 614,,,0191 222 1852,,0191 222 1284,,,,2056738,,,,,,,,,,,,,,,,,,,
181144600574,613,Caffe Nero - Braehead Shopping Centre - 613,,,01418850582,,1418851621,,,,2056730,,,,,,,,,,,,,,,,,,,
181144600572,612,Caffe Nero - Manchester T2 Landside - 612,,,0161 437 6370,,0161 498 0861,,,,2056545,,,,,,,,,,,,,,,,,,,
181144600577,611,Caffe Nero - Exmouth - 611,,,01395 272853,,01395 282869,,,,2057049,,,,,,,,,,,,,,,,,,,
181144600568,610,Caffe Nero - Birmingham Lower Temple - 610,,,0121 634 3836,,0121 643 0149,,,,2056088,,,,,,,,,,,,,,,,,,,
181144600569,609,Caffe Nero - Swansea Forrest Fach - 609,,,01792 587158,,01792 582642,,,,2056198,,,,,,,,,,,,,,,,,,,
181144600567,608,Caffe Nero - Colliers Wood NEXT - 608,,,020 8640 2721,,020 8687 5885,,,,2056087,,,,,,,,,,,,,,,,,,,
181144600564,607,Caffe Nero - Alderley Edge - 607,,,01625 583262,,01625 583386,,,,2055824,,,,,,,,,,,,,,,,,,,
181144600565,606,Caffe Nero - Newcastle Monument Mall - 606,,,0191 261 8935,,0191 230 5408,,,,2055819,,,,,,,,,,,,,,,,,,,
181144600563,605,Caffe Nero - Lisburn - 605,,,028 9266 9029,,028 9266 9971,,,,2055822,,,,,,,,,,,,,,,,,,,
181144600562,604,Caffe Nero - Westminster Elizabeth - 604,,,020 7259 0573,,020 7730 6420,,,,2055820,,,,,,,,,,,,,,,,,,,
181144600566,603,Caffe Nero - Next York Vangarde - 603,,,01904 626300,,01904 622027,,,,2055828,,,,,,,,,,,,,,,,,,,
181144600571,602,Caffe Nero - Heathrow Terminal 2 Kiosk - 602,,,02089767508,,020 8897 9938,,,,2056435,,,,,,,,,,,,,,,,,,,
181144600573,601,Caffe Nero - Heathrow T2B (HUB) - 601,,,02089767506,,020 8897 6629,,,,2056778,,,,,,,,,,,,,,,,,,,
181144600570,600,Caffe Nero - Heathrow Terminal 2 Arrivals - 600,,,020 89767507,,020 8897 8065,,,,2056427,,,,,,,,,,,,,,,,,,,
181144600660,599,Caffe Nero - Stansted Enterprise House - 599,,,01279 680 938,,01279 681 129,,,,2059000,,,,,,,,,,,,,,,,,,,
181144600559,598,Caffe Nero - Birmingham Brindley Place - 598,,,0121 643 4572,,0121 643 7273,,,,2055079,,,,,,,,,,,,,,,,,,,
181144600557,597,Caffe Nero - Harrogate Cambridge Crescent - 597,,,01423 524888,,01423 522013,,,,2054531,,,,,,,,,,,,,,,,,,,
181144600560,596,Caffe Nero - Dublin Merrion Row - 596,,,035316624247,,35316624150,,,,2055398,,,,,,,,,,,,,,,,,,,
181144600556,595,Caffe Nero - Milton Keynes Kingston Centre - 595,,,01908 586564,,01908 281941,,,,2054050,,,,,,,,,,,,,,,,,,,
181144600555,594,Caffe Nero - Oakham - 594,,,01572 757114,,01572 757938,,,,2053844,,,,,,,,,,,,,,,,,,,
181144600553,593,Caffe Nero - Street Clarks Village - 593,,,01458 445344,,01458 442464,,,,2053466,,,,,,,,,,,,,,,,,,,
181144600552,592,Caffe Nero - Blackpool - 592,,,01253 753203,,01253 752062,,,,2053465,,,,,,,,,,,,,,,,,,,
181144600551,591,Caffe Nero - Belfast Lisburn Road - 591,,,02890 683043,,02890 664676,,,,2053241,,,,,,,,,,,,,,,,,,,
181144600554,590,Caffe Nero - Guildford North St - 590,,,01483 526403,,01483 578060,,,,2053654,,,,,,,,,,,,,,,,,,,
181144600549,589,Caffe Nero - Windsor Peascod St - 589,,,0175 3620092,,01753 621187,,,,2053095,,,,,,,,,,,,,,,,,,,
181144600550,588,Caffe Nero - Newtownards - 588,,,028918 16220,,02891 819641,,,,2053726,,,,,,,,,,,,,,,,,,,
181144600548,587,Caffe Nero - Wembley - 587,,,0208 902 0169,,0208 795 2814,,,,2053094,,,,,,,,,,,,,,,,,,,
181144600547,586,Caffe Nero - Nottingham Carrington St - 586,,,011595 81629,,0115 9581221,,,,2052909,,,,,,,,,,,,,,,,,,,
